tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,episodes_per_sentence,I
1,13,48,48,1334,102.61538461538461,27.791666666666668,27.791666666666668,13.395833333333334,13.395833333333334,49.46153846153846,0.2708333333333333,3.628038194444444
2,9,82,82,1230,136.66666666666666,15.0,15.0,7.0,7.0,63.77777777777778,0.10975609756097561,0.7682926829268293
3,9,76,76,2151,239.0,28.30263157894737,28.30263157894737,13.651315789473685,13.651315789473685,115.27777777777777,0.11842105263157894,1.6166031855955678
4,28,114,114,3055,109.10714285714286,26.79824561403509,26.79824561403509,12.899122807017545,12.899122807017545,52.517857142857146,0.24561403508771928,3.1682056017236073
5,22,54,54,1518,69.0,28.11111111111111,28.11111111111111,13.555555555555555,13.555555555555555,33.27272727272727,0.4074074074074074,5.522633744855967
6,14,145,145,3655,261.07142857142856,25.20689655172414,25.20689655172414,12.10344827586207,12.10344827586207,125.35714285714286,0.09655172413793103,1.1686087990487515
7,33,132,132,3431,103.96969696969697,25.992424242424242,25.992424242424242,12.496212121212121,12.496212121212121,49.984848484848484,0.25,3.1240530303030303
8,13,41,41,1506,115.84615384615384,36.73170731707317,36.73170731707317,17.865853658536587,17.865853658536587,56.34615384615385,0.3170731707317073,5.664782867340869
9,33,150,150,3520,106.66666666666667,23.466666666666665,23.466666666666665,11.233333333333333,11.233333333333333,51.06060606060606,0.22,2.4713333333333334
10,10,56,56,1255,125.5,22.410714285714285,22.410714285714285,10.705357142857142,10.705357142857142,59.95,0.17857142857142858,1.9116709183673468
11,8,34,34,651,81.375,19.147058823529413,19.147058823529413,9.073529411764707,9.073529411764707,38.5625,0.23529411764705882,2.134948096885813
12,24,108,108,2656,110.66666666666667,24.59259259259259,24.59259259259259,11.796296296296296,11.796296296296296,53.083333333333336,0.2222222222222222,2.6213991769547325
13,4,14,14,433,108.25,30.928571428571427,30.928571428571427,14.964285714285714,14.964285714285714,52.375,0.2857142857142857,4.275510204081632
14,3,12,12,350,116.66666666666667,29.166666666666668,29.166666666666668,14.083333333333334,14.083333333333334,56.333333333333336,0.25,3.5208333333333335
15,11,58,58,1901,172.8181818181818,32.775862068965516,32.775862068965516,15.887931034482758,15.887931034482758,83.77272727272727,0.1896551724137931,3.0132282996432815
16,12,54,54,1655,137.91666666666666,30.64814814814815,30.64814814814815,14.824074074074074,14.824074074074074,66.70833333333333,0.2222222222222222,3.294238683127572
17,6,8,8,193,32.166666666666664,24.125,24.125,11.5625,11.5625,15.416666666666666,0.75,8.671875
18,24,133,133,3132,130.5,23.548872180451127,23.548872180451127,11.274436090225564,11.274436090225564,62.479166666666664,0.18045112781954886,2.034484708010628
19,7,48,48,1478,211.14285714285714,30.791666666666668,30.791666666666668,14.895833333333334,14.895833333333334,102.14285714285714,0.14583333333333334,2.172309027777778
20,11,26,26,966,87.81818181818181,37.15384615384615,37.15384615384615,18.076923076923077,18.076923076923077,42.72727272727273,0.4230769230769231,7.64792899408284
21,5,12,12,394,78.8,32.833333333333336,32.833333333333336,15.916666666666666,15.916666666666666,38.2,0.4166666666666667,6.631944444444445
22,32,150,150,3937,123.03125,26.246666666666666,26.246666666666666,12.623333333333333,12.623333333333333,59.171875,0.21333333333333335,2.6929777777777777
23,7,100,100,2897,413.85714285714283,28.97,28.97,13.985,13.985,199.78571428571428,0.07,0.9789500000000001
24,7,71,71,1447,206.71428571428572,20.380281690140844,20.380281690140844,9.690140845070422,9.690140845070422,98.28571428571429,0.09859154929577464,0.9553659988097598
25,34,119,119,3544,104.23529411764706,29.781512605042018,29.781512605042018,14.390756302521009,14.390756302521009,50.36764705882353,0.2857142857142857,4.111644657863145
,,,,,,,,,,,,
tale_id,sentence,dep_distance,I
20,"Then the spell was broken; every one awoke from stony sleep, and took their right form again.",9.5,4.019230769230769
20,"And Witling married the youngest and loveliest princess, and became king after her father's death.",8.5,3.5961538461538463
20,But his two brothers had to put up with the two other sisters.,6.5,2.75
21,Tale 21: The star-money,2.0,0.8333333333333334
21,"There was once on a time a little girl whose father and mother were dead, and she was so poor that she no longer had any little room to live in, or bed to sleep in, and at last she had nothing else but the clothes she was wearing and a little bit of bread in her hand which some charitable soul had given her.",34.0,14.166666666666668
21,"She was, however, good and pious.",4.0,1.6666666666666667
21,"And as she was thus forsaken by all the world, she went forth into the open country, trusting in the good God.",12.0,5.0
21,"Then a poor man met her, who said: ""Ah, give me something to eat, I am so hungry!""",12.0,5.0
21,"She reached him the whole of her piece of bread, and said: ""May God bless it to thy use,"" and went onwards.",13.5,5.625
21,"Then came a child who moaned and said: ""My head is so cold, give me something to cover it with.""",12.0,5.0
21,"So she took off her hood and gave it to him; and when she had walked a little farther, she met another child who had no jacket and was frozen with cold.",17.0,7.083333333333334
21,"Then she gave it her own; and a little farther on one begged for a frock, and she gave away that also.",12.0,5.0
21,"At length she got into a forest and it had already become dark, and there came yet another child, and asked for a little shirt, and the good little girl thought to herself: ""It is a dark night and no one sees thee, thou canst very well give thy little shirt away,"" and took it off, and gave away that also.",35.0,14.583333333333334
21,"And as she so stood, and had not one single thing left, suddenly some stars from heaven fell down, and they were nothing else but hard smooth pieces of money, and although she had just given her little shirt away, she had a new one which was of the very finest linen.",28.5,11.875
21,"Then she gathered together the money into this, and was rich all the days of her life.",9.0,3.75
22,Tale 22: The valiant little tailor,3.0,0.64
22,"One summer morning a little tailor was sitting on his board near the window, and working cheerfully with all his might, when an old woman came down the street crying, ""Good jelly to sell!",19.0,4.053333333333334
22,"good jelly to sell!""",2.5,0.5333333333333333
22,"The cry sounded pleasant in the little tailor's ears, so he put his head out of the window, and called out, ""Here, my good woman, come here, if you want a customer.""",20.5,4.373333333333334
22,"So the poor woman climbed the steps with her heavy basket, and was obliged to unpack and display all her pots to the tailor.",12.5,2.666666666666667
22,"He looked at every one of them, and lifting all the lids, applied his nose to each, and said at last, ""The jelly seems pretty good; you may weigh me out four half ounces, or I don't mind having a quarter of a pound.""",26.5,5.653333333333333
22,"The woman, who had expected to find a good customer, gave him what he asked for, but went off angry and grumbling.",12.5,2.666666666666667
22,"""This jelly is the very thing for me,"" cried the little tailor; ""it will give me strength and cunning; ""and he took down the bread from the cupboard, cut a whole round of the loaf, and spread the jelly on it, laid it near him, and went on stitching more gallantly than ever.",32.0,6.826666666666667
22,"All the while the scent of the sweet jelly was spreading throughout the room, where there were quantities of flies, who were attracted by it and flew to partake.",15.5,3.306666666666667
22,"""Now then, who asked you to come?""",5.0,1.0666666666666667
22,"said the tailor, and drove the unbidden guests away.",5.0,1.0666666666666667
22,"But the flies, not understanding his language, were not to be got rid of like that, and returned in larger numbers than before.",13.0,2.7733333333333334
22,"Then the tailor, not being able to stand it any longer, took from his chimney-corner a ragged cloth, and saying, ""Now, I'll let you have it!""",17.0,3.626666666666667
22,beat it among them unmercifully.,2.5,0.5333333333333333
22,"When he ceased, and counted the slain, he found seven lying dead before him.",8.0,1.7066666666666668
22,"""This is indeed somewhat,"" he said, wondering at his own gallantry; ""the whole town shall know this.""",12.0,2.56
22,"So he hastened to cut out a belt, and he stitched it^ and put on it in large capitals ""Seven at one blow!""",13.0,2.7733333333333334
22,"""The town, did I say!""",4.0,0.8533333333333334
22,"said the little tailor; ""the whole world shall know it!""",6.5,1.3866666666666667
22,"And his heart quivered with joy, like a lamb's tail.",6.0,1.28
22,"The tailor fastened the belt round him, and began to think of going out into the world, for his workshop seemed too small for his worship.",14.0,2.986666666666667
22,"So he looked about in all the house for something that it would be useful to take with him, but he found nothing but an old cheese, which he put in his pocket.",17.5,3.7333333333333334
22,"Outside the door he noticed that a bird had got caught in the bushes, so he took that and put it in his pocket with the cheese.",14.0,2.986666666666667
22,"Then he set out gallantly on his way, and as he was light and active he felt no fatigue.",10.0,2.1333333333333333
22,"The way led over a mountain, and when he reached the topmost peak he saw a terrible giant sitting there, and looking about him at his ease.",14.5,3.0933333333333337
22,"The tailor went bravely up to him, called out to him, and said, ""Comrade, good day!",10.5,2.24
22,there you sit looking over the wide world!,4.0,0.8533333333333334
22,"I am on the way thither to seek my fortune: have you a fancy to go with me?""",10.0,2.1333333333333333
22,"The giant looked at the tailor contemptuously, and said, ""You little rascal!",7.5,1.6
22,"you miserable fellow!""",2.0,0.4266666666666667
22,"- ""That may be!""",3.0,0.64
22,"answered the little tailor, and undoing his coat he showed the giant his belt; ""you can read there whether I am a man or not!""",14.5,3.0933333333333337
22,"The giant read: ""Seven at one blow!""",5.0,1.0666666666666667
22,"and thinking it meant men that the tailor had killed, felt at once more respect for the little fellow.",10.0,2.1333333333333333
22,"But as he wanted to prove him, he took up a stone and squeezed it so hard that water came out of it.",12.0,2.56
22,"""Now you can do that,"" said the giant, ""that is, if you have the strength for it.""",12.0,2.56
22,"""That's not much,"" said the little tailor, ""I call that play,"" and he put his hand in his pocket and took out the cheese and squeezed it, so that the whey ran out of it.",22.0,4.693333333333333
22,"""Well,"" said he, ""what do you think of that?""",7.5,1.6
22,"The giant did not know what to say to it, for he could not have believed it of the little man.",11.0,2.3466666666666667
22,Then the giant took up a stone and threw it so high that it was nearly out of sight.,9.5,2.026666666666667
22,"""Now, little fellow, suppose you do that!""",5.5,1.1733333333333333
22,"""Well thrown,"" said the tailor; ""but the stone fell back to earth again, I will throw you one that will never come back.""",15.0,3.2
22,"So he felt in his pocket, took out the bird, and threw it into the air.",9.0,1.9200000000000002
22,"And the bird, when it found itself at liberty, took wing, flew off, and returned no more.",10.5,2.24
22,"""What do you think of that, comrade?""",5.0,1.0666666666666667
22,asked the tailor.,1.5,0.32
22,"""There is no doubt that you can throw,"" said the giant; ""but we will see if you can carry.""",12.5,2.666666666666667
22,"He led the little tailor to a mighty oak-tree which had been felled, and was lying on the ground, and said, ""Now, if you are strong enough, help me to carry this tree out of the wood.""",22.0,4.693333333333333
22,"""Willingly,"" answered the little man; ""you take the trunk on your shoulders, I will take the branches with all their foliage, that is much the most difficult.""",17.5,3.7333333333333334
22,"So the giant took the trunk on his shoulders, and the tailor seated himself on a branch, and the giant, who could not see what he was doing, had the whole tree to carry, and the little man on it as well.",23.5,5.013333333333334
22,"And the little man was very cheerful and merry, and whistled the tune: ""There were three tailors riding by"" as if carrying the tree was mere child's play.",16.5,3.52
22,"The giant, when he had struggled on under his heavy load a part of the way, was tired out, and cried, ""Look here, I must let go the tree!""",18.0,3.8400000000000003
22,"The tailor jumped off quickly, and taking hold of the tree with both arms, as if he were carrying it, said to the giant, ""You see you can't carry the tree though you are such a big fellow!""",22.5,4.800000000000001
22,"They went on together a little farther, and presently they came to a cherry-tree, and the giant took hold of the topmost branches, where the ripest fruit hung, and pulling them downwards, gave them to the tailor to hold, bidding him eat.",24.0,5.12
22,"But the little tailor was much too weak to hold the tree, and as the giant let go, the tree sprang back, and the tailor was caught up into the air.",17.0,3.626666666666667
22,"And when he dropped down again without any damage, the giant said to him, ""How is this?",10.0,2.1333333333333333
22,"haven't you strength enough to hold such a weak sprig as that?""",7.0,1.4933333333333334
22,"""It is not strength that is lacking,"" answered the little tailor; ""how should it to one who has slain seven at one blow!",14.0,2.986666666666667
22,I just jumped over the tree because the hunters are shooting down there in the bushes.,8.0,1.7066666666666668
22,"You jump it too, if you can.""",4.5,0.9600000000000001
22,"The giant made the attempt, and not being able to vault the tree, he remained hanging in the branches, so that once more the little tailor got the better of him.",17.0,3.626666666666667
22,"Then said the giant, ""As you are such a gallant fellow, suppose you come with me to our den, and stay the night.""",14.0,2.986666666666667
22,"The tailor was quite willing, and he followed him.",5.0,1.0666666666666667
22,"When they reached the den there sat some other giants by the fire, and each had a roasted sheep in his hand, and was eating it.",14.0,2.986666666666667
22,"The little tailor looked round and thought, ""There is more elbow-room here than in my workshop.""",9.5,2.026666666666667
22,"And the giant showed him a bed, and told him he had better lie down upon it and go to sleep.",11.0,2.3466666666666667
22,"The bed was, however, too big for the tailor, so he did not stay in it, but crept into a corner to sleep.",13.5,2.8800000000000003
22,"As soon as it was midnight the giant got up, took a great staff of iron and beat the bed through with one stroke, and supposed he had made an end of that grasshopper of a tailor.",19.5,4.16
22,"Very early in the morning the giants went into the wood and forgot all about the little tailor, and when they saw him coming after them alive and merry, they were terribly frightened, and, thinking he was going to kill them, they ran away in all haste.",26.0,5.546666666666667
22,"So the little tailor marched on, always following his nose.",5.5,1.1733333333333333
22,"And after he had gone a great way he entered the courtyard belonging to a King's palace, and there he felt so overpowered with fatigue that he lay down and fell asleep.",17.0,3.626666666666667
22,"In the meanwhile came various people, who looked at him very curiously, and read on his belt, ""Seven at one blow!""",13.0,2.7733333333333334
22,"- ""Oh!""",2.0,0.4266666666666667
22,"said they, ""why should this great lord come here in time of peace?",7.5,1.6
22,"what a mighty champion he must be.""",4.0,0.8533333333333334
22,"Then they went and told the King about him, and they thought that if war should break out what a worthy and useful man he would be, and that he ought not to be allowed to depart at any price.",21.0,4.48
22,"The King then summoned his council, and sent one of his courtiers to the little tailor to beg him, so soon as he should wake up, to consent to serve in the King's army.",19.0,4.053333333333334
22,"So the messenger stood and waited at the sleeper's side until his limbs began to stretch, and his eyes to open, and then he carried his answer back.",15.5,3.306666666666667
22,"And the answer was, ""That was the reason for which I came,"" said the little tailor, ""I am ready to enter the King's service.""",16.0,3.4133333333333336
22,"So he was received into it very honourably, and a separate dwelling set apart for him.",8.5,1.8133333333333335
22,"But the rest of the soldiers were very much set against the little tailor, and they wished him a thousand miles away.",11.5,2.4533333333333336
22,"""What shall be done about it?""",4.0,0.8533333333333334
22,"they said among themselves; ""if we pick a quarrel and fight with him then seven of us will fall at each blow.",12.0,2.56
22,"That will be of no good to us.""",4.5,0.9600000000000001
22,"So they came to a resolution, and went all together to the King to ask for their discharge.",9.5,2.026666666666667
22,"""We never intended,"" said they, ""to serve with a man who kills seven at a blow.""",11.0,2.3466666666666667
22,"The King felt sorry to lose all his faithful servants because of one man, and he wished that he had never seen him, and would willingly get rid of him if he might.",17.5,3.7333333333333334
22,"But he did not dare to dismiss the little tailor for fear he should kill all the King's people, and place himself upon the throne.",13.5,2.8800000000000003
22,"He thought a long while about it, and at last made up his mind what to do.",9.0,1.9200000000000002
22,"He sent for the little tailor, and told him that as he was so great a warrior he had a proposal to make to him.",13.0,2.7733333333333334
22,"He told him that in a wood in his dominions dwelt two giants, who did great damage by robbery, murder, and fire, and that no man durst go near them for fear of his life.",19.5,4.16
22,"But that if the tailor should overcome and slay both these giants the King would give him his only daughter in marriage, and half his kingdom as dowry, and that a hundred horsemen should go with him to give him assistance.",21.5,4.586666666666667
22,"""That would be something for a man like me 1""thought the little tailor, ""a beautiful princess and half a kingdom are not to be had every day.""",16.5,3.52
22,"And he said to the King, ""Oh yes, I can soon overcome the giants, and yet have no need of the hundred horsemen; he who can kill seven at one blow has no need to be afraid of two.""",22.5,4.800000000000001
22,"So the little tailor set out, and the hundred horsemen followed him.",6.5,1.3866666666666667
22,"When he came to the border of the wood he said to his escort, ""Stay here while I go to attack the giants.""",13.0,2.7733333333333334
22,"Then he sprang into the wood, and looked about him right and left.",7.0,1.4933333333333334
22,"After a while he caught sight of the two giants; they were lying down under a tree asleep, and snoring so that all the branches shook.",14.0,2.986666666666667
22,"The little tailor, all alive, filled both his pockets with stones and climbed up into the tree, and made his way to an overhanging bough, so that he could seat himself just above the sleepers; and from there he let one stone after another fall on the chest of one of the giants.",29.0,6.186666666666667
22,"For a long time the giant was quite unaware of this, but at last he waked up and pushed his comrade, and said, ""What are you hitting me for?""",17.0,3.626666666666667
22,"""You are dreaming,"" said the other, ""I am not touching you.""",8.5,1.8133333333333335
22,"And they composed themselves again to sleep, and the tailor let fall a stone on the other giant.",9.5,2.026666666666667
22,"""What can that be?""",3.0,0.64
22,"cried he, ""what are you casting at me?""",5.5,1.1733333333333333
22,"""I am casting nothing at you,"" answered the first, grumbling.",7.0,1.4933333333333334
22,"They disputed about it for a while, but as they were tired, they gave it up at last, and their eyes closed once more.",13.5,2.8800000000000003
22,"Then the little tailor began his game anew, picked out a heavier stone and threw it down with force upon the first giant's chest.",13.0,2.7733333333333334
22,"""This is too much!""",3.0,0.64
22,"cried he, and sprang up like a madman and struck his companion such a blow that the tree shook above them.",11.0,2.3466666666666667
22,"The other paid him back with ready coin, and they fought with such fury that they tore up trees by their roots to use for weapons against each other, so that at last they both of them lay dead upon the ground.",22.0,4.693333333333333
22,And now the little tailor got down.,3.5,0.7466666666666667
22,"""Another piece of luck!""",3.0,0.64
22,"said he, ""that the tree I was sitting in did not get torn up too, or else I should have had to jump like a squirrel from one tree to another.""",17.5,3.7333333333333334
22,"Then he drew his sword and gave each of the giants a few hacks in the breast, and went back to the horsemen and said, ""The deed is done, I have made an end of both of them: but it went hard with me, in the struggle they rooted up trees to defend themselves, but it was of no use, they had to do with a man who can kill seven at one blow.""",41.5,8.853333333333333
22,"""Then are you not wounded?""",3.5,0.7466666666666667
22,asked the horsemen.,1.5,0.32
22,"""Nothing of the sort!""",3.0,0.64
22,"answered the tailor, ""I have not turned a hair.""",6.0,1.28
22,"The horsemen still would not believe it, and rode into the wood to see, and there they found the giants wallowing in their blood, and all about them lying the uprooted trees.",17.5,3.7333333333333334
22,"The little tailor then claimed the promised boon, but the King repented him of his offer, and he sought again how to rid himself of the hero.",14.5,3.0933333333333337
22,"""Before you can possess my daughter and the half of my kingdom,"" said he to the tailor, ""you must perform another heroic act.",14.0,2.986666666666667
22,"In the wood lives a unicorn who does great damage; you must secure him.""",8.0,1.7066666666666668
22,"""A unicorn does not strike more terror into me than two giants.",6.5,1.3866666666666667
22,Seven at one blow!,2.0,0.4266666666666667
22,"- that is my way,"" was the tailor's answer.",6.0,1.28
22,"So, taking a rope and an axe with him, he went out into the wood, and told those who were ordered to attend him to wait outside.",15.0,3.2
22,"He had not far to seek, the unicorn soon came out and sprang at him, as if he would make an end of him without delay.",14.0,2.986666666666667
22,"""Softly, softly,"" said he, ""most haste, worst speed,"" and remained standing until the animal came quite near, then he slipped quietly behind a tree.",17.0,3.626666666666667
22,"The unicorn ran with all his might against the tree and stuck his horn so deep into the trunk that he could not get it out again, and so was taken.",16.0,3.4133333333333336
22,"""Now I have you,"" said the tailor, coming out from behind the tree, and, putting the rope round the unicorn's neck, he took the axe, set free the horn, and when all his party were assembled he led forth the animal and brought it to the King.",28.5,6.08
22,"The King did not yet wish to give him the promised reward, and set him a third task to do.",10.5,2.24
22,Before the wedding could take place the tailor was to secure a wild boar which had done a great deal of damage in the wood.,12.5,2.666666666666667
22,The huntsmen were to accompany him.,3.0,0.64
22,"""All right,"" said the tailor, ""this is child's play.""",8.0,1.7066666666666668
22,"But he did not take the huntsmen into the wood, and they were all the better pleased, for the wild boar had many a time before received them in such a way that they had no fancy to disturb him.",21.0,4.48
22,"When the boar caught sight of the tailor he ran at him with foaming mouth and gleaming tusks to bear him to the ground, but the nimble hero rushed into a chapel which chanced to be near, and jumped quickly out of a window on the other side.",25.0,5.333333333333334
22,"The boar ran after him, and when he got inside the door shut after him, and there he was imprisoned, for the creature was too big and unwieldy to jump out of the window too.",19.0,4.053333333333334
22,"Then the little tailor called the huntsmen that they might see the prisoner with their own eyes; and then he betook himself to the king, who now, whether he liked it or not, was obliged to fulfil his promise, and give him his daughter and the half of his kingdom.",27.5,5.866666666666667
22,But if he had known that the great warrior was only a little tailor he would have taken it still more to heart.,11.5,2.4533333333333336
22,"So the wedding was celebrated with great splendour and little joy, and the tailor was made into a king.",10.0,2.1333333333333333
22,"One night the young queen heard her husband talking in his sleep and saying, ""Now boy, make me that waistcoat and patch me those breeches, or I will lay my yard measure about your shoulders!""",20.0,4.266666666666667
22,"And so, as she perceived of what low birth her husband was, she went to her father the next morning and told him all, and begged him to set her free from a man who was nothing better than a tailor.",22.0,4.693333333333333
22,"The king bade her be comforted, saying, ""To-night leave your bedroom door open, my guard shall stand outside, and when he is asleep they shall come in and bind him and carry him off to a ship, and he shall be sent to the other side of the world.""",28.0,5.973333333333334
22,"So the wife felt consoled, but the king's water-bearer, who had been listening all the while, went to the little tailor and disclosed to him the whole plan.",16.0,3.4133333333333336
22,"""I shall put a stop to all this,"" said he.",6.5,1.3866666666666667
22,"At night he lay down as usual in bed, and when his wife thought that he was asleep, she got up, opened the door and lay down again.",15.5,3.306666666666667
22,"The little tailor, who only made believe to be asleep, began to murmur plainly, ""Now, boy, make me that waistcoat and patch me those breeches, or I will lay my yard measure about your shoulders!",21.0,4.48
22,"I have slain seven at one blow, killed two giants, caught a unicorn, and taken a wild boar, and shall I be afraid of those who are standing outside my room door?""",18.5,3.9466666666666668
22,"And when they heard the tailor say this, a great fear seized them; they fled away as if they had been wild hares, and none of them would venture to attack him.",17.5,3.7333333333333334
22,And so the little tailor all his lifetime remained a king.,5.5,1.1733333333333333
23,Tale 23: The king of the golden mountain,4.0,0.28
23,"There was a certain merchant who had two children, a boy and a girl; they were both young, and could not walk.",12.5,0.8750000000000001
23,"And two richly-laden ships of his sailed forth to sea with all his property on board, and just as he was expecting to win much money by them, news came that they had gone to the bottom, and now instead of being a rich man he was a poor one, and had nothing left but one field outside the town.",32.0,2.24
23,"In order to drive his misfortune a little out of his thoughts, he went out to this field, and as he was walking forwards and backwards in it, a little black mannikin stood suddenly by his side, and asked why he was so sad, and what he was taking so much to heart.",29.0,2.0300000000000002
23,"Then said the merchant, ""If thou couldst help me I would willingly tell thee.""",8.5,0.5950000000000001
23,"- ""Who knows?""",2.5,0.17500000000000002
23,replied the black dwarf.,2.0,0.14
23,"""Perhaps, I can help thee.""",4.0,0.28
23,"Then the merchant told him that all he possessed had gone to the bottom of the sea, and that he had nothing left but this field.",13.5,0.9450000000000001
23,"""Do not trouble thyself,"" said the dwarf.",5.0,0.35000000000000003
23,"""If thou wilt promise to give me the first thing that rubs itself against thy leg when thou art at home again, and to bring it here to this place in twelve years' time, thou shalt have as much money as thou wilt.""",24.0,1.6800000000000002
23,"The merchant thought, ""What can that be but my dog?""",6.5,0.45500000000000007
23,"and did not remember his little boy, so he said yes, gave the black man a written and sealed promise, and went home.",13.0,0.9100000000000001
23,"When he reached home, his little boy was so delighted that he held by a bench, tottered up to him and seized him fast by the legs.",14.5,1.0150000000000001
23,"The father was shocked, for he remembered his promise, and now knew what he had pledged himself to do; as however, he still found no money in his chest, he thought the dwarf had only been jesting.",21.0,1.4700000000000002
23,"A month afterwards he went up to the garret, intending to gather together some old tin and to sell it, and saw a great heap of money lying.",15.0,1.05
23,"Then he was happy again, made purchases, became a greater merchant than before, and felt that this world was well-governed.",11.5,0.805
23,"In the meantime the boy grew tall, and at the same time sharp and clever.",8.0,0.56
23,"But the nearer the twelfth year approached the more anxious grew the merchant, so that his distress might be seen in his face.",12.0,0.8400000000000001
23,"One day his son asked what ailed him, but the father would not say.",7.5,0.525
23,"The boy, however, persisted so long, that at last he told him that without being aware of what he was doing, he had promised him to a black dwarf, and had received much money for doing so.",21.0,1.4700000000000002
23,"He said likewise that he had set his hand and seal to this, and that now when twelve years had gone by he would have to give him up.",15.0,1.05
23,"Then said the son, ""Oh, father, do not be uneasy, all will go well.",9.5,0.665
23,"The black man has no power over me.""",4.5,0.31500000000000006
23,"The son had himself blessed by the priest, and when the time came, father and son went together to the field, and the son made a circle and placed himself inside it with his father.",19.0,1.33
23,"Then came the black dwarf and said to the old man, ""Hast thou brought with thee that which thou hast promised me?""",12.5,0.8750000000000001
23,"He was silent, but the son asked, ""What dost thou want here?""",8.0,0.56
23,"Then said the black dwarf, ""I have to speak with thy father, and not with thee.""",10.0,0.7000000000000001
23,"The son replied, ""Thou hast betrayed and misled my father, give back the writing.""",9.0,0.6300000000000001
23,"- ""No,"" said the black dwarf, ""I will not give up my rights.""",9.5,0.665
23,"They spoke together for a long time after this, but at last they agreed that the son, as he did not belong to the enemy of mankind, nor yet to his father, should seat himself in a small boat, which should lie on water which was flowing away from them, and that the father should push it off with his own foot, and then the son should remain given up to the water.",40.0,2.8000000000000003
23,"So he took leave of his father, placed himself in a little boat, and the father had to push it off with his own foot.",13.5,0.9450000000000001
23,"The boat capsized so that the keel was uppermost, and the father believed his son was lost, and went home and mourned for him.",13.0,0.9100000000000001
23,"The boat, however, did not sink, but floated quietly away, and the boy sat safely inside it, and it floated thus for a long time, until at last it stopped by an unknown shore.",20.0,1.4000000000000001
23,"Then he landed and saw a beautiful castle before him, and set out to go to it.",9.0,0.6300000000000001
23,"But when he entered it, he found that it was bewitched.",6.0,0.42000000000000004
23,"He went through every room, but all were empty until he reached the last, where a snake lay coiled in a ring.",12.0,0.8400000000000001
23,"The snake, however, was an enchanted maiden, who rejoiced to see him, and said, ""Hast thou come, oh, my deliverer?",14.0,0.9800000000000001
23,"I have already waited twelve years for thee; this kingdom is bewitched, and thou must set it free.""",10.5,0.7350000000000001
23,"- ""How can I do that?""",4.0,0.28
23,he inquired.,1.0,0.07
23,"""To-night come twelve black men, covered with chains who will ask what thou art doing here; keep silent; give them no answer, and let them do what they will with thee; they will torment thee, beat thee, stab thee; let everything pass, only do not speak; at twelve o'clock, they must go away again.",33.0,2.31
23,"On the second night twelve others will come; on the third, four-and-twenty, who will cut off thy head, but at twelve o'clock their power will be over, and then if thou hast endured all, and hast not spoken the slightest word, I shall be released.",26.0,1.8200000000000003
23,"I will come to thee, and will have, in a bottle, some of the water of life.",10.0,0.7000000000000001
23,"I will rub thee with that, and then thou wilt come to life again, and be as healthy as before.""",11.5,0.805
23,"Then said he, ""I will gladly set thee free.""",6.0,0.42000000000000004
23,"And everything happened just as she had said; the black men could not force a single word from him, and on the third night the snake became a beautiful princess, who came with the water of life and brought him back to life again.",23.5,1.6450000000000002
23,"So she threw herself into his arms and kissed him, and there was joy and gladness in the whole castle.",10.5,0.7350000000000001
23,"After this their marriage was celebrated, and he was King of the Golden Mountain.",7.5,0.525
23,"They lived very happily together, and the Queen bore a fine boy.",6.5,0.45500000000000007
23,"Eight years had already gone by, when the King bethought him of his father; his heart was moved, and he wished to visit him.",13.5,0.9450000000000001
23,"The Queen, however, would not let him go away, and said, ""I know beforehand that it will cause my unhappiness;"" but he suffered her to have no rest until she consented.",19.0,1.33
23,"At their parting she gave him a wishing-ring, and said, ""Take this ring and put it on thy finger, and then thou wilt immediately be transported whithersoever thou wouldst be, only thou must promise me not to use it in wishing me away from this place and with thy father.""",28.0,1.9600000000000002
23,"That he promised her, put the ring on his finger, and wished himself at home, just outside the town where his father lived.",13.0,0.9100000000000001
23,"Instantly he found himself there, and made for the town, but when he came to the gate, the sentries would not let him in, because he wore such strange and yet such rich and magnificent clothing.",20.0,1.4000000000000001
23,"Then he went to a hill where a shepherd was watching his sheep, changed clothes with him, put on his old shepherd's-coat, and then entered the town without hindrance.",16.0,1.12
23,"When he came to his father, he made himself known to him, but he did not at all believe that the shepherd was his son, and said he certainly had had a son, but that he was dead long ago; however, as he saw he was a poor, needy shepherd, he would give him something to eat.",32.5,2.2750000000000004
23,"Then the shepherd said to his parents, ""I am verily your son.",7.0,0.49000000000000005
23,"Do you know of no mark on my body by which you could recognize me?""",8.0,0.56
23,"- ""Yes,"" said his mother, ""our son had a raspberry mark under his right arm.""",10.5,0.7350000000000001
23,"He slipped back his shirt, and they saw the raspberry under his right arm, and no longer doubted that he was their son.",12.5,0.8750000000000001
23,"Then he told them that he was King of the Golden Mountain, and a king's daughter was his wife, and that they had a fine son of seven years old.",16.5,1.155
23,"Then said the father, ""That is certainly not true; it is a fine kind of a king who goes about in a ragged shepherd's-coat.""",14.0,0.9800000000000001
23,"On this the son fell in a passion, and without thinking of his promise, turned his ring round, and wished both his wife and child with him.",15.0,1.05
23,"They were there in a second, but the Queen wept, and reproached him, and said that he had broken his word, and had brought misfortune upon her.",15.5,1.0850000000000002
